"playlist_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","decade","duration_sec"
"r&b",0.665,0.447,8,-11.5,1,0.102,0.708,0.00188,0.13,0.313,120.082,"2010s",210.177
"r&b",0.704,0.725,4,-7.435,1,0.0505,0.0348,0.0163,0.194,0.761,92.183,"1990s",166.693
"rap",0.846,0.472,6,-9.833,0,0.0402,0.031,0.752,0.0941,0.533,132.043,"2010s",196.364
"rap",0.624,0.706,8,-8.532,0,0.0432,0.0105,0,0.101,0.762,160.004,"2010s",169.5
"pop",0.533,0.824,5,-4.2,1,0.101,0.232,5.19e-06,0.269,0.389,155.07,"2010s",217.01
"pop",0.665,0.852,9,-4.588,0,0.0608,0.0205,0,0.665,0.569,105.164,"2010s",211.766
"r&b",0.516,0.456,9,-9.242,1,0.0397,0.281,1.27e-05,0.0847,0.238,145.843,"2010s",178.023
"r&b",0.409,0.678,9,-7.731,1,0.0878,0.359,4.76e-06,0.167,0.168,89.968,"2010s",280.842
"pop",0.701,0.663,6,-7.227,1,0.202,0.0123,1.04e-05,0.131,0.334,100.001,"2010s",167.08
"r&b",0.68,0.658,1,-5.356,1,0.0535,0.082,0.0324,0.109,0.278,128.921,"2010s",213.788
"rap",0.751,0.862,8,-3.113,0,0.112,0.195,0,0.137,0.906,80.005,"2000s",252.307
"rap",0.766,0.33,8,-8.466,0,0.536,0.0814,0.000174,0.449,0.429,178.048,"1990s",292.36
"rap",0.837,0.537,1,-8.053,1,0.174,0.112,0.0039,0.0913,0.632,88.012,"1990s",277.867
"rap",0.62,0.552,11,-8.819,0,0.37,0.0421,3.02e-06,0.613,0.623,87.781,"1990s",279.16
"rap",0.783,0.438,7,-12.123,1,0.173,0.00318,0.000235,0.0508,0.781,89.921,"2010s",282.067
"rap",0.829,0.613,11,-6.831,1,0.0697,0.0637,6.1e-06,0.127,0.115,95.047,"1990s",277.067
"rap",0.883,0.563,1,-11.518,1,0.253,0.0518,0.01,0.0961,0.743,86.907,"2010s",270.293
"rap",0.783,0.828,5,-6.825,1,0.128,0.0309,0,0.089,0.754,155.965,"1990s",298.173
"rap",0.777,0.871,7,-5.588,1,0.236,0.00998,0,0.366,0.624,140.098,"2000s",273.973
"edm",0.59,0.818,0,-7.688,0,0.0513,0.0213,0.000485,0.0809,0.171,120.288,"2010s",185
"rap",0.884,0.823,7,-7.225,1,0.0483,0.012,0.0358,0.251,0.657,132.039,"1990s",212.733
"r&b",0.561,0.688,5,-9.242,1,0.156,0.0895,0,0.149,0.615,87.114,"2010s",240.066
"pop",0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,"1980s",225.28
"pop",0.42,0.955,6,-3.92,0,0.178,0.00582,0.000511,0.0931,0.534,169.209,"2000s",227.147
"latin",0.535,0.78,9,-6.008,1,0.113,0.159,0.000761,0.137,0.622,179.964,"2010s",226.667
"r&b",0.899,0.42,4,-11.74,0,0.37,0.6,2.68e-06,0.114,0.426,120.06,"2010s",176
"r&b",0.841,0.303,9,-14.794,1,0.389,0.313,7.14e-06,0.0926,0.32,128.061,"2010s",232.525
"r&b",0.418,0.746,3,-4.836,0,0.264,0.208,0,0.167,0.644,87.398,"2010s",196.596
"r&b",0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,"2010s",209.269
"pop",0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,"2010s",179.449
"rap",0.894,0.545,4,-5.819,0,0.134,0.295,0,0.05,0.798,120.047,"2010s",211.227
"r&b",0.649,0.558,4,-5.675,0,0.425,0.206,1.05e-06,0.156,0.15,75.087,"2010s",177.339
"rap",0.512,0.623,9,-6.553,0,0.0808,0.0187,0,0.13,0.219,112.15,"2010s",183.589
"rap",0.736,0.622,6,-4.653,0,0.133,0.0235,0,0.151,0.506,191.971,"2010s",192.779
"pop",0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,"2010s",189.487
"r&b",0.763,0.761,7,-4.538,0,0.265,0.242,0,0.119,0.698,169.883,"2010s",175.323
"rock",0.512,0.952,9,-3.285,0,0.167,8.63e-05,4.16e-05,0.0544,0.17,122.988,"2010s",227.267
"rock",0.537,0.815,2,-6.208,1,0.0348,0.000418,0.807,0.194,0.691,145.424,"2000s",219.907
"rock",0.367,0.609,7,-13.071,1,0.0574,0.0978,0.963,0.554,0.298,162.656,"1980s",229.307
"rock",0.447,0.744,2,-4.613,1,0.0311,3.62e-05,0.106,0.21,0.552,139.959,"1980s",226.693
"pop",0.612,0.845,11,-5.565,0,0.0352,0.00224,0.00168,0.582,0.769,139.514,"2000s",249.107
"pop",0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,"2010s",229.4
"rap",0.704,0.749,6,-4.098,0,0.113,0.0351,0,0.0673,0.676,160.201,"2010s",180.419
"rock",0.537,0.878,9,-4.359,0,0.0392,0.00475,0.00706,0.0822,0.512,137.027,"2010s",262.747
"rap",0.779,0.288,0,-11.875,1,0.0551,0.816,0.903,0.108,0.164,134.992,"2010s",163.5
"r&b",0.694,0.515,5,-6.641,0,0.0921,0.406,2.83e-05,0.112,0.44,79.97,"2010s",197.471
"rap",0.87,0.76,0,-3.899,1,0.0678,0.0484,2.44e-06,0.373,0.926,100.004,"2000s",281.787
"rock",0.365,0.894,11,-4.682,0,0.0572,3.32e-05,0.171,0.267,0.31,82.305,"2000s",247.267
"rock",0.328,0.842,6,-6.644,1,0.0882,0.000111,0.803,0.0496,0.422,113.329,"2000s",246
"pop",0.648,0.311,6,-10.847,0,0.0358,0.913,6.89e-05,0.112,0.327,90.946,"2010s",195.561
"pop",0.826,0.502,6,-9.361,1,0.0349,0.204,0.0601,0.102,0.561,118.015,"2010s",216.386
"pop",0.691,0.538,0,-9.952,1,0.103,0.246,0.163,0.178,0.329,99.972,"2010s",182.668
"pop",0.741,0.613,1,-9.347,1,0.0354,0.316,0.0316,0.0893,0.271,115.031,"2010s",171.109
"pop",0.666,0.584,7,-5.259,1,0.124,0.219,0.000847,0.111,0.707,99.997,"2010s",221.55
"pop",0.72,0.658,2,-7.414,1,0.0446,0.0329,0.0302,0.123,0.134,98.001,"2010s",171.898
"pop",0.767,0.738,2,-6.907,0,0.0374,0.0192,0.561,0.106,0.339,120.001,"2010s",215.967
"pop",0.68,0.798,3,-4.978,1,0.116,0.0929,0,0.0746,0.594,116.989,"2010s",186.8
"pop",0.608,0.979,9,-6.184,0,0.0279,0.119,0.000878,0.156,0.653,131.985,"2000s",215.8
"rap",0.848,0.666,0,-6.547,1,0.274,0.173,0.000699,0.129,0.744,96.662,"1990s",251.573
"rap",0.852,0.418,11,-12.823,1,0.42,0.246,0.35,0.126,0.651,98.237,"1990s",243.8
"r&b",0.737,0.597,7,-7.333,1,0.118,0.292,0,0.13,0.448,92.049,"2010s",222.987
"rap",0.711,0.663,11,-5.805,1,0.142,0.03,0,0.123,0.214,121.112,"2010s",251.195
"r&b",0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.087,0.52,170.142,"2010s",173.6
"rap",0.543,0.727,0,-4.78,1,0.299,0.0966,0,0.419,0.207,166.006,"2010s",178.56
"r&b",0.684,0.71,5,-4.747,0,0.0581,0.0106,0,0.117,0.609,144.855,"2010s",201.387
"rap",0.8,0.827,1,-2.534,1,0.224,0.0405,0,0.113,0.719,177.08,"2010s",179.848
"rap",0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,"2010s",283.693
"r&b",0.633,0.853,8,-6.491,1,0.389,0.302,0,0.152,0.544,130.018,"2010s",211.965
"rap",0.848,0.663,8,-5.606,0,0.245,0.523,0,0.108,0.333,133.993,"2010s",255.413
"rap",0.734,0.743,9,-5.671,0,0.083,0.563,0.000378,0.0751,0.332,116.07,"2010s",182.365
"rap",0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,"2010s",233.061
"rap",0.781,0.754,0,-3.61,0,0.0894,0.36,0,0.0867,0.519,120.521,"2010s",227.08
"rap",0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,"2010s",187.105
"rap",0.897,0.598,2,-7.164,1,0.0466,0.492,0.0014,0.0646,0.528,119.966,"2010s",255.253
"pop",0.394,0.661,4,-8.684,1,0.193,0.0101,0,0.343,0.335,149.822,"2010s",260.987
"rap",0.869,0.687,1,-6.816,1,0.263,0.0208,1e-06,0.114,0.668,96.006,"2010s",233.787
"rap",0.68,0.843,1,-4.919,1,0.241,0.22,3.02e-05,0.378,0.743,81.958,"2010s",192.067
"r&b",0.762,0.686,11,-4.211,1,0.113,0.0417,0,0.285,0.147,116.496,"2010s",218.587
"rap",0.779,0.629,10,-6.797,0,0.274,0.00311,0,0.254,0.185,116.53,"2010s",233.4
"rap",0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,"2010s",205.04
"latin",0.728,0.66,11,-7.122,0,0.0687,0.227,5.82e-06,0.447,0.697,108.103,"2010s",197.784
"latin",0.79,0.908,0,-4.836,1,0.0456,0.0895,6.36e-06,0.223,0.961,110.004,"2000s",210.307
"latin",0.88,0.818,4,-5.751,0,0.162,0.0446,0,0.691,0.851,113.959,"2000s",296.44
"r&b",0.466,0.839,1,-3.759,1,0.314,0.0312,0,0.0648,0.387,202.493,"2010s",230.235
"r&b",0.672,0.846,10,-5.21,0,0.236,0.354,2.21e-05,0.143,0.388,96.973,"2010s",188.66
"pop",0.616,0.871,7,-4.809,0,0.0341,0.011,2.18e-05,0.169,0.556,105.01,"2010s",188.134
"r&b",0.821,0.656,10,-7.792,0,0.0508,0.394,0.00204,0.154,0.306,112.019,"2010s",192.773
"r&b",0.589,0.532,6,-8.572,0,0.0271,0.155,0.0903,0.323,0.434,84.012,"1990s",253.96
"r&b",0.852,0.658,9,-7.104,0,0.172,0.161,0.0131,0.0999,0.839,137.986,"2010s",265.667
"r&b",0.622,0.463,9,-9.596,0,0.0311,0.735,0.0183,0.0911,0.576,78.071,"1990s",289.893
"r&b",0.661,0.61,4,-9.119,0,0.0957,0.0494,0.000251,0.0725,0.828,78.035,"1990s",189.267
"r&b",0.706,0.727,5,-8.06,1,0.0317,0.0698,5.31e-06,0.115,0.903,92.938,"1990s",231.093
"r&b",0.675,0.532,10,-7.884,0,0.0461,0.0325,0,0.172,0.767,84.102,"1990s",202.28
"r&b",0.702,0.573,9,-5.69,0,0.0344,0.526,0,0.23,0.693,129.999,"1990s",255.093
"r&b",0.628,0.62,11,-7.706,1,0.0756,0.0739,0.000315,0.105,0.715,86.981,"2000s",229.04
"r&b",0.574,0.46,0,-9.689,1,0.18,0.764,7.36e-06,0.372,0.466,167.857,"1990s",195.013
"r&b",0.375,0.504,6,-8.941,0,0.0424,0.0551,5.11e-05,0.225,0.19,127.705,"1990s",298.24
"r&b",0.797,0.622,6,-5.642,0,0.29,0.0807,0,0.0841,0.731,93.02,"2000s",284
"edm",0.782,0.742,8,-2.25,1,0.107,0.0691,1.82e-06,0.211,0.398,122.031,"2010s",225.353
"edm",0.673,0.869,3,-1.893,1,0.0882,0.0674,0,0.118,0.555,125.962,"2010s",285
"rock",0.624,0.552,0,-7.187,1,0.0247,0.377,0.000151,0.136,0.139,75,"2000s",230
"rap",0.457,0.259,8,-12.348,1,0.25,0.813,0.000191,0.0795,0.099,80.681,"2010s",293.967
"r&b",0.722,0.423,0,-5.711,0,0.0566,0.0161,2.11e-06,0.0603,0.353,136.039,"1990s",240.133
"r&b",0.507,0.709,9,-6.751,0,0.0484,0.133,0,0.447,0.36,135.813,"1990s",271.673
"r&b",0.542,0.461,2,-7.071,0,0.0286,0.465,0,0.177,0.629,94.214,"2000s",164.56
"latin",0.806,0.602,10,-9.254,0,0.0287,0.0466,0.0169,0.218,0.437,119.99,"2010s",176.133
"pop",0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,"2010s",198.053
"r&b",0.763,0.325,8,-7.311,0,0.0426,0.443,4.51e-06,0.113,0.383,64.949,"2010s",220
"r&b",0.935,0.344,4,-5.074,1,0.0638,0.164,0.000179,0.108,0.526,97.976,"2010s",197.886
"rap",0.317,0.212,11,-17.301,0,0.0512,0.583,0.0575,0.121,0.128,118.934,"2010s",276
"pop",0.792,0.673,5,-7.876,0,0.163,0.0652,8.47e-05,0.145,0.784,104.996,"2010s",241.164
"latin",0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,"Pre-1980s",230.693
"rock",0.579,0.505,0,-7.745,1,0.0417,0.812,0,0.0754,0.266,134.871,"2010s",238.507
"rock",0.682,0.434,7,-7.226,1,0.0282,0.546,1.32e-06,0.0915,0.382,124.964,"2010s",237.32
"rock",0.739,0.898,9,-4.566,0,0.0895,0.112,0.00104,0.309,0.915,121.01,"1980s",209.16
"latin",0.812,0.707,9,-6.33,1,0.0669,0.0683,0,0.0792,0.53,92.995,"2010s",241.96
"latin",0.901,0.828,0,-1.122,1,0.138,0.0756,0.000225,0.091,0.475,134.999,"2010s",238
"latin",0.817,0.745,11,-4.472,0,0.0907,0.0844,7.08e-05,0.0614,0.221,134.977,"2010s",250.694
"latin",0.552,0.672,2,-6.561,1,0.036,0.085,0,0.602,0.124,116.284,"2010s",220.56
"latin",0.728,0.601,8,-7.038,1,0.034,0.00552,0,0.312,0.461,92.029,"2010s",211.424
"edm",0.497,0.656,7,-6.716,1,0.0374,0.0141,0,0.0577,0.0884,127.975,"2010s",185.747
"edm",0.585,0.865,4,-5.477,0,0.0517,0.021,0,0.172,0.277,125.02,"2010s",220.8
"edm",0.46,0.878,4,-5.203,0,0.0437,0.022,0.508,0.157,0.454,128.017,"2010s",211.655
"rap",0.546,0.796,0,-4.697,1,0.269,0.000373,0,0.0505,0.25,175.136,"2010s",232.409
"rap",0.699,0.926,1,-8.925,1,0.0968,0.00183,6.68e-06,0.0522,0.756,97.842,"1990s",253.293
"latin",0.648,0.752,7,-4.13,1,0.133,0.315,0,0.201,0.405,178.228,"2010s",198.053
"latin",0.69,0.872,11,-2.984,0,0.0588,0.226,0,0.0858,0.731,94,"2010s",252.2
"rock",0.609,0.383,7,-11.062,1,0.0291,0.238,2.47e-06,0.148,0.146,103.007,"2010s",200.68
"rock",0.684,0.453,11,-7.101,0,0.0306,0.0144,0.00011,0.107,0.324,119.026,"2010s",230.924
"rap",0.749,0.537,7,-10.643,1,0.32,0.491,0.0096,0.352,0.606,142.55,"2010s",214.016
"latin",0.726,0.78,7,-6.672,1,0.0378,0.00538,0.000269,0.0213,0.565,117.998,"2010s",285.72
"rock",0.454,0.821,7,-4.816,1,0.0324,0.0165,3.55e-06,0.13,0.414,108.533,"1990s",250.333
"pop",0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,"1980s",255.493
"rock",0.668,0.906,11,-4.881,0,0.17,0.214,0.00229,0.135,0.507,135.653,"Pre-1980s",231.933
"rock",0.481,0.724,4,-5.642,1,0.0324,0.0018,0.18,0.11,0.2,116.341,"1990s",271
"rock",0.561,0.784,9,-4.985,1,0.0629,0.0282,0.451,0.0544,0.546,137.153,"Pre-1980s",254.2
"rock",0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,"Pre-1980s",208.4
"rock",0.754,0.759,9,-5.218,1,0.302,0.153,0.000114,0.101,0.435,126.367,"Pre-1980s",214.667
"pop",0.501,0.889,4,-5.175,1,0.0364,0.000147,0.0114,0.217,0.257,133.519,"1990s",292.88
"pop",0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,"1980s",210.173
"r&b",0.77,0.498,2,-11.781,0,0.304,0.461,0,0.153,0.807,92.763,"2000s",229.95
"rock",0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,"2010s",226.093
"rock",0.717,0.406,0,-13.954,0,0.0305,0.587,0.103,0.0869,0.703,123.213,"Pre-1980s",204.227
"rap",0.761,0.426,10,-11.968,0,0.334,0.0692,0,0.133,0.141,155.001,"2010s",200.377
"pop",0.707,0.628,11,-9.684,1,0.0877,0.00526,8.21e-05,0.104,0.87,187.548,"1990s",211.213
"pop",0.741,0.953,0,-6.969,0,0.0333,0.202,0.00684,0.0954,0.735,135.002,"1990s",219.307
"pop",0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,"1990s",191.24
"r&b",0.452,0.51,11,-8.199,0,0.0397,0.167,0,0.106,0.54,73.022,"2010s",193.147
"latin",0.829,0.765,2,-6.283,0,0.0414,0.632,0.76,0.0981,0.736,121.982,"2010s",193.222
"rap",0.739,0.863,10,-4.902,0,0.199,0.048,0.000343,0.0575,0.415,95.027,"2010s",174.316
"rap",0.493,0.822,10,-5.078,0,0.336,0.109,0,0.178,0.329,86.341,"2010s",177.067
"rap",0.753,0.88,4,-4.241,0,0.327,0.165,0,0.0948,0.23,98.006,"2010s",166.531
"edm",0.425,0.88,11,-4.931,0,0.0459,0.00579,0.926,0.0828,0.063,179.658,"2010s",230.374
"r&b",0.525,0.861,5,-1.919,0,0.136,0.192,0,0.235,0.649,135.305,"2010s",188.653
"rock",0.624,0.991,1,-3.467,0,0.135,0.0289,0.0107,0.0477,0.535,95.472,"1980s",209.213
"edm",0.543,0.814,7,-8.22,1,0.0427,0.004,0.865,0.117,0.65,126.012,"2010s",220.476
"rap",0.607,0.599,0,-8.652,0,0.302,0.15,0,0.385,0.372,80.061,"2010s",201.495
"edm",0.677,0.9,11,-6.434,0,0.112,0.0137,4.49e-05,0.311,0.351,127.869,"2010s",171.094
"pop",0.562,0.768,1,-5.006,0,0.0488,0.00361,0,0.0742,0.218,139.968,"2010s",198.107
"pop",0.531,0.827,7,-3.7,1,0.081,0.0957,1.84e-06,0.074,0.801,183.977,"2010s",176.6
"pop",0.782,0.468,5,-4.881,1,0.0746,0.36,2.31e-06,0.0699,0.655,124.97,"2010s",219.163
"pop",0.318,0.513,10,-7.607,0,0.0696,0.699,0,0.127,0.591,183.039,"2010s",186.12
"pop",0.728,0.675,6,-6.062,0,0.0435,0.107,0.00372,0.261,0.476,117.969,"2010s",182.034
"pop",0.703,0.736,4,-5.709,0,0.046,0.186,1.92e-05,0.174,0.274,119.955,"2010s",208.33
"latin",0.701,0.923,11,-4.69,0,0.0413,0.0567,7.67e-05,0.282,0.813,125.778,"2000s",250.093
"r&b",0.566,0.487,6,-7.034,1,0.0452,0.447,0,0.0969,0.414,98.025,"2010s",193.447
"edm",0.644,0.89,1,-3.244,0,0.0295,0.0712,0.00159,0.162,0.448,125.011,"2010s",192
"edm",0.59,0.727,6,-7.159,0,0.033,0.00705,6.99e-05,0.0773,0.214,127.982,"2010s",212.138
"pop",0.655,0.825,6,-4.891,1,0.0383,0.0779,0,0.137,0.579,110.065,"2010s",176.864
"edm",0.862,0.633,5,-8.237,0,0.119,0.114,9.19e-05,0.0536,0.635,104.013,"2010s",186.297
"r&b",0.615,0.472,5,-6.073,0,0.0267,0.325,0,0.115,0.327,80.072,"2000s",210.507
"r&b",0.706,0.569,0,-7.044,0,0.0861,0.023,0,0.0731,0.71,159.824,"2010s",277.947
"pop",0.47,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,"2010s",295.502
"r&b",0.353,0.388,11,-7.091,0,0.0366,0.34,0,0.215,0.19,80.67,"2000s",203.907
"pop",0.842,0.679,1,-5.876,1,0.0853,0.776,0,0.0891,0.918,137.196,"2000s",197.347
"pop",0.73,0.77,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,"2010s",228.093
"edm",0.727,0.76,8,-5.114,1,0.0297,0.13,0,0.0584,0.54,104.941,"2010s",228.141
"pop",0.69,0.524,6,-8.39,0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,"2010s",223.08
"pop",0.603,0.67,2,-3.882,0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,"2010s",242.974
"pop",0.554,0.321,9,-8.251,1,0.028,0.893,0,0.0996,0.288,135.047,"2010s",285.24
"r&b",0.305,0.452,0,-6.077,0,0.0293,0.952,1.68e-05,0.129,0.21,79.83,"2010s",250.133
"rock",0.405,0.962,11,-4.894,1,0.0842,0.000213,2.31e-06,0.108,0.489,170.023,"2000s",190.133
"rock",0.483,0.887,7,-2.139,1,0.0447,0.000379,5.57e-05,0.0563,0.406,91.02,"2010s",193.744
"r&b",0.711,0.697,9,-7.547,0,0.101,0.164,0,0.525,0.664,90.022,"2010s",223.975
"latin",0.643,0.846,4,-3.593,0,0.0787,0.0157,0,0.156,0.728,173.997,"2010s",202.093
"pop",0.545,0.626,5,-7.792,0,0.0377,0.235,0.000504,0.0974,0.571,92.021,"2010s",165.921
"r&b",0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,"1990s",253.613
"latin",0.464,0.799,2,-3.275,0,0.0375,0.356,0,0.286,0.856,96.839,"2010s",283.129
"latin",0.688,0.678,11,-5.602,1,0.0321,0.0393,5.71e-05,0.108,0.389,113.129,"2010s",174.545
"edm",0.577,0.587,0,-8,1,0.0363,0.517,0.0196,0.106,0.33,95.967,"2010s",164.25
"latin",0.809,0.564,2,-9.779,0,0.0548,0.73,3.12e-06,0.0889,0.802,99.996,"2010s",293.088
"edm",0.656,0.983,1,-3.351,1,0.051,0.00723,0.718,0.0968,0.193,127.942,"2010s",215.625
"edm",0.433,0.838,2,-4.369,0,0.0363,0.00284,0.00191,0.136,0.379,128.064,"2010s",166.24
"r&b",0.573,0.672,4,-6.073,1,0.219,0.328,0,0.159,0.648,165.968,"2010s",298.193
"r&b",0.464,0.706,8,-5.214,1,0.317,0.571,0,0.464,0.331,198.07,"2000s",275.347
"r&b",0.644,0.565,1,-10.129,1,0.173,0.161,4.29e-05,0.092,0.53,89.059,"2000s",197.04
"r&b",0.738,0.536,11,-9.667,0,0.123,0.0313,0.0535,0.0846,0.93,161.968,"2000s",251.773
"r&b",0.643,0.592,9,-6.09,1,0.0331,0.29,1.58e-06,0.106,0.477,120.049,"2000s",239.52
"r&b",0.706,0.713,1,-8.564,1,0.325,0.0635,0.000172,0.108,0.786,77.487,"2000s",237.853
"r&b",0.594,0.839,10,-5.467,0,0.333,0.0582,0,0.136,0.577,87.014,"2000s",250.987
"r&b",0.673,0.742,1,-4.632,0,0.0501,0.0457,0,0.0851,0.701,95.004,"2000s",240.12
"rock",0.754,0.794,9,-5.139,1,0.107,0.0275,0,0.116,0.748,122.049,"2000s",253.493
"rap",0.606,0.881,1,-3.237,1,0.0711,0.361,0.44,0.185,0.163,80.006,"2010s",180.004
"edm",0.672,0.946,9,-5.958,1,0.0416,0.273,0.817,0.362,0.202,130.02,"2010s",195.692
"rap",0.598,0.715,5,-5.714,0,0.276,0.214,3.68e-06,0.158,0.682,152.114,"2010s",271.497
"rap",0.784,0.675,1,-4.091,1,0.0953,0.165,0,0.0393,0.382,130.02,"2010s",198.029
"pop",0.479,0.675,9,-4.893,0,0.0413,0.0319,0.00536,0.128,0.189,145.022,"2010s",257.045
"edm",0.655,0.809,7,-3.678,0,0.0334,0.0426,0.000505,0.286,0.272,123,"2010s",291.225
"r&b",0.708,0.488,1,-7.896,1,0.264,0.616,0,0.0823,0.774,160.083,"2010s",219.066
"r&b",0.695,0.558,10,-5.131,1,0.319,0.507,0,0.101,0.768,171.887,"2010s",271.747
"r&b",0.87,0.718,2,-5.436,0,0.176,0.0278,0,0.0328,0.682,85.01,"2010s",206.16
"r&b",0.624,0.418,4,-7.714,1,0.132,0.414,8.6e-06,0.105,0.387,178.028,"2010s",167.24
"pop",0.677,0.388,8,-6.697,1,0.0406,0.731,0,0.154,0.419,119.069,"2010s",209.747
"rock",0.426,0.903,1,-9.661,1,0.0389,0.00578,0.00945,0.0945,0.762,122.201,"Pre-1980s",280.36
"rock",0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,"Pre-1980s",266.96
"rock",0.57,0.963,2,-3.528,1,0.0417,0.0531,7.03e-06,0.0265,0.933,126.222,"2010s",261.827
"rock",0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,"1980s",265.773
"rock",0.383,0.662,2,-5.162,1,0.0333,0.165,0,0.248,0.138,121.154,"1990s",298.76
"rock",0.39,0.649,2,-5.163,1,0.0345,0.172,0,0.216,0.144,121.16,"1990s",299.76
"rock",0.599,0.613,8,-9.978,1,0.0344,0.163,1.66e-06,0.047,0.767,84.22,"1980s",206.707
"rock",0.553,0.685,0,-10.981,1,0.0275,0.0151,0.149,0.19,0.57,137.898,"Pre-1980s",218.96
"rock",0.594,0.935,4,-4.796,1,0.049,0.537,0,0.0836,0.675,93.448,"2010s",264.947
"rock",0.51,0.74,9,-8.427,1,0.0385,0.199,0,0.391,0.608,132.689,"1980s",182.56
"rock",0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,"Pre-1980s",274.133
"rock",0.473,0.787,2,-9.898,1,0.0317,0.0131,0.000876,0.0913,0.603,99.893,"1980s",192.733
"rock",0.219,0.928,11,-9.997,0,0.0697,0.001,2.43e-06,0.341,0.446,197.462,"Pre-1980s",185.133
"rock",0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,"Pre-1980s",220.4
"pop",0.627,0.722,0,-5.898,1,0.0248,0.0931,3.74e-05,0.225,0.261,93.02,"2010s",221.935
"rock",0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,"2000s",206.587
"rock",0.434,0.924,1,-3.379,0,0.0411,0.0064,0,0.342,0.497,101.862,"2000s",237.373
"latin",0.934,0.642,2,-6.489,1,0.117,0.037,0,0.0754,0.748,108.027,"2010s",207.764
"latin",0.787,0.836,1,-5.083,1,0.0395,0.0175,0.0341,0.0875,0.429,100.02,"2010s",211.917
"latin",0.727,0.925,9,-3.618,1,0.18,0.212,0,0.0936,0.736,147.078,"2010s",250.231
"pop",0.419,0.761,7,-3.133,0,0.0569,0.179,0,0.461,0.492,144.815,"2010s",208.689
"edm",0.669,0.808,8,-4.961,0,0.0701,0.0341,2.38e-05,0.0822,0.364,128.052,"2010s",292.477
"edm",0.392,0.852,0,-4.006,0,0.182,0.261,0,0.0752,0.325,129.936,"2010s",186.613
"pop",0.575,0.89,2,-3.169,1,0.0416,0.034,3.23e-06,0.047,0.206,128.041,"2010s",278.174
"edm",0.59,0.821,0,-5.369,0,0.0693,0.158,0.00022,0.199,0.117,129.027,"2010s",252.997
"edm",0.69,0.841,4,-5.592,0,0.0868,0.0178,0.79,0.137,0.539,130.052,"2010s",230.792
"pop",0.768,0.676,11,-6.252,1,0.138,0.174,0.00021,0.152,0.61,109.96,"2010s",173.34
"pop",0.523,0.861,0,-3.447,1,0.0644,0.0336,0,0.144,0.346,127.049,"2010s",229.149
"edm",0.684,0.718,0,-4.174,1,0.0456,0.00153,0.0187,0.064,0.265,126.955,"2010s",290.11
"edm",0.651,0.898,11,-4.942,1,0.0391,0.152,0,0.11,0.599,126.05,"2010s",240.893
"edm",0.716,0.814,7,-5.102,0,0.175,0.138,0.00117,0.176,0.361,128.1,"2010s",240.133
"edm",0.694,0.9,5,-5.245,1,0.0456,0.0984,0.946,0.473,0.294,127.995,"2010s",183.75
"edm",0.694,0.9,5,-5.245,1,0.0456,0.0989,0.946,0.473,0.293,127.997,"2010s",183.75
"latin",0.72,0.823,9,-2.735,1,0.0688,0.0588,2.37e-06,0.0949,0.632,104.976,"2010s",193.24
"rock",0.405,0.918,11,-4.031,1,0.0797,9.7e-05,0.000435,0.339,0.408,90.035,"2010s",195.213
